customerID,customerType,riskLevel,investmentCapacity,lastQuestionnaireDate,timestamp,is_risk_predicted,is_capacity_predicted,snapshot_asof_date
831BDAF7DE727BEC8B71,Professional,Balanced,CAP_80K_300K,2020-04-24,2020-04-24,False,False,2021-01-01
832192DDCE8F17874CE4,Inactive,Conservative,CAP_LT30K,2018-01-10,2018-01-02,False,False,2021-01-01
8323145C08F7C6511E46,Mass,Conservative,CAP_80K_300K,2019-07-03,2020-02-13,False,False,2021-01-01
832624DBCA635B5DB156,Premium,Income,CAP_LT30K,2019-11-04,2018-01-02,False,False,2021-01-01
832BD9EDAB8C7FF6D354,Mass,Balanced,CAP_LT30K,2019-08-11,2018-01-02,False,False,2021-01-01
83304D73C173A2940753,Mass,Conservative,CAP_LT30K,2019-10-16,2018-01-02,False,False,2021-01-01
8333649B5331FFFDBFF1,Premium,Income,CAP_30K_80K,2018-01-30,2018-01-02,False,False,2021-01-01
8335F3DC8425E1F1A87B,Premium,Income,CAP_LT30K,2020-04-24,2020-05-19,False,False,2021-01-01
8336DF4C7DF679E8BD79,Mass,Income,CAP_LT30K,2018-09-26,2018-01-02,False,False,2021-01-01
83372BB74E7E1E99AA27,Mass,Income,CAP_LT30K,2018-04-11,2018-01-02,False,False,2021-01-01
833961EE38E623D3478F,Mass,Conservative,CAP_LT30K,2018-01-30,2020-10-02,False,False,2021-01-01
833D0BF0B5F64442BE9A,Premium,Income,CAP_LT30K,2018-09-19,2018-01-02,False,False,2021-01-01
833D2472401FE70FD75C,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
8341399520E32F453625,Mass,Income,CAP_30K_80K,2018-05-29,2018-05-29,False,False,2021-01-01
8346302C1C7E8586A691,Mass,Income,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
8348C9F0A0BEFCE69124,Professional,Aggressive,CAP_30K_80K,2020-04-27,2020-07-21,False,False,2021-01-01
834A51FE6133EF3A5CB2,Mass,Balanced,CAP_LT30K,2021-10-18,2020-10-23,False,False,2021-01-01
834C9261E0C8E7143F19,Premium,Balanced,CAP_80K_300K,2018-01-04,2020-02-12,False,False,2021-01-01
8358752982CAA5E55EDC,Mass,Balanced,CAP_LT30K,2020-11-11,2020-11-24,False,False,2021-01-01
835B9E85568D6CE7F572,Mass,Balanced,CAP_LT30K,2021-05-27,2018-01-02,False,False,2021-01-01
835F288AA4456206AF5E,Mass,Balanced,CAP_LT30K,2021-03-18,2020-01-07,False,False,2021-01-01
8362E9E41084FB4CD374,Professional,Balanced,CAP_LT30K,2000-01-01,2020-01-08,True,True,2021-01-01
83633203A4EAF29E449D,Mass,Income,CAP_LT30K,2019-05-30,2019-05-30,False,False,2021-01-01
8366429CD98379D4FDBA,Mass,Income,CAP_30K_80K,2020-01-24,2018-01-02,False,False,2021-01-01
83674DFEBD39A70129A9,Premium,Income,CAP_30K_80K,2021-01-25,2020-03-30,False,False,2021-01-01
836B10C0E7101EBA9838,Mass,Conservative,CAP_LT30K,2020-11-03,2018-01-02,False,False,2021-01-01
836C1EE52CDD40E9B176,Premium,Conservative,CAP_30K_80K,2000-01-01,2018-01-02,True,True,2021-01-01
836C61550977E7CE4863,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
836D9E8AC6363D0684BA,Mass,Income,CAP_LT30K,2021-01-08,2018-01-02,False,False,2021-01-01
836EBD09CC5908169615,Mass,Income,CAP_LT30K,2021-07-21,2018-01-02,False,False,2021-01-01
8373672F318D78DABF1B,Mass,Income,CAP_30K_80K,2019-09-12,2018-01-02,False,False,2021-01-01
837531C3D78867541A24,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
83761E6B2B94D0DEE47A,Mass,Income,CAP_30K_80K,2018-05-22,2018-01-02,False,False,2021-01-01
83766249C4B1BACC97B9,Mass,Income,CAP_80K_300K,2020-06-30,2018-01-02,False,False,2021-01-01
8377A2D59A8DFD5A1AEF,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
837BC0896B698497D23A,Mass,Income,CAP_LT30K,2018-08-24,2020-03-06,False,False,2021-01-01
837DC2C390FB7AD316B9,Professional,Income,CAP_LT30K,2022-02-03,2018-01-02,False,False,2021-01-01
8380B5582BA3BA03BC79,Mass,Balanced,CAP_LT30K,2019-05-28,2018-01-02,False,False,2021-01-01
83826CEE2BAB4CA3753C,Mass,Aggressive,CAP_30K_80K,2021-06-17,2018-01-02,False,False,2021-01-01
83827F06E8689D4C3BAC,Premium,Balanced,CAP_30K_80K,2018-09-12,2018-01-02,False,False,2021-01-01
83865983CE703A2E56CB,Mass,Aggressive,CAP_30K_80K,2018-05-08,2018-05-07,False,False,2021-01-01
838B36DF0F3755BED2F0,Mass,Balanced,CAP_LT30K,2019-09-13,2020-02-24,False,False,2021-01-01
838B5B28D89935943817,Premium,Aggressive,CAP_GT300K,2018-03-23,2020-03-13,False,False,2021-01-01
838BC6C396E431078E16,Mass,Income,CAP_LT30K,2020-05-26,2018-01-02,False,False,2021-01-01
838FA59A124CAC7013A5,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
8390EE13600ABA5FF429,Mass,Conservative,CAP_LT30K,2022-05-27,2018-01-02,False,False,2021-01-01
83916AF5463A8AC647C7,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
839496088CEA28669024,Mass,Income,CAP_30K_80K,2018-01-30,2020-04-02,False,False,2021-01-01
83956BF7AEF78CF813F3,Mass,Conservative,CAP_LT30K,2018-02-14,2018-01-02,False,False,2021-01-01
8396BF96B4A5ED6EFACC,Mass,Income,CAP_80K_300K,2019-07-19,2018-01-02,False,False,2021-01-01
8399D2F4AF090B1E8624,Mass,Income,CAP_LT30K,2022-07-13,2018-01-02,False,False,2021-01-01
839E142BB30F21E5A610,Premium,Balanced,CAP_LT30K,2021-11-04,2018-01-02,False,False,2021-01-01
839FFF8C9A55E34179FC,Mass,Income,CAP_30K_80K,2019-01-11,2018-01-02,False,False,2021-01-01
83A1CCA659AC443A7040,Mass,Income,CAP_LT30K,2019-12-07,2018-01-02,False,False,2021-01-01
83A1DFFC909C03EDBF0C,Professional,Balanced,CAP_30K_80K,2021-05-28,2020-03-26,False,False,2021-01-01
83A4337B406B4CEA2605,Mass,Income,CAP_LT30K,2020-01-15,2020-01-16,False,False,2021-01-01
83A537E9939CE64F9133,Professional,Balanced,CAP_LT30K,2019-04-01,2020-02-25,False,False,2021-01-01
83A5C353174BCF6ECC18,Mass,Balanced,CAP_30K_80K,2000-01-01,2018-01-02,True,True,2021-01-01
83A73E601AD7F239438D,Premium,Conservative,CAP_LT30K,2020-06-23,2018-01-02,False,False,2021-01-01
83ABA3D88B89B0AF2C19,Premium,Income,CAP_30K_80K,2021-01-28,2018-01-02,False,False,2021-01-01
83B258D8610E46E94687,Mass,Income,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
83B798FBF817D6A53144,Mass,Income,CAP_LT30K,2018-01-09,2018-01-02,False,False,2021-01-01
83BBAE50D7DD25E0AE73,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
83BBFB5B9DC9AC9175F9,Mass,Balanced,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
83BCA33BAB42EF695097,Mass,Balanced,CAP_LT30K,2018-11-29,2020-01-03,False,False,2021-01-01
83BF1BEFE9B739E02ABB,Premium,Aggressive,CAP_30K_80K,2018-07-03,2018-01-02,False,False,2021-01-01
83C2E76C5FE545706F5F,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
83C39236D168449C46D0,Mass,Income,CAP_LT30K,2022-03-23,2020-03-18,False,False,2021-01-01
83C4D2742ECC82B0BBE9,Mass,Income,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
83C76BFF127BA1F11EC8,Premium,Income,CAP_80K_300K,2022-04-13,2020-07-07,False,False,2021-01-01
83C7936BE4276EDAC2A9,Premium,Income,CAP_30K_80K,2000-01-01,2018-01-02,True,True,2021-01-01
83CA6A956FAAB1A319B3,Mass,Balanced,CAP_LT30K,2019-01-07,2020-01-07,False,False,2021-01-01
83CB2C93D3408A369A2F,Inactive,Balanced,CAP_LT30K,2021-03-03,2018-01-02,False,False,2021-01-01
83CB3AD6B1D0D911E84F,Mass,Balanced,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
83CC8974BF338153FC07,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
83CCED70E2FD5ABAD5C1,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
83CDCA8AC9BBE3C2FFFE,Mass,Income,CAP_LT30K,2021-09-21,2018-01-02,False,False,2021-01-01
83D2F0BC1CB719A168D6,Mass,Income,CAP_LT30K,2020-04-14,2020-04-14,False,False,2021-01-01
83D6D05B25C93891057E,Mass,Aggressive,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
83DBF1D26AF49AB3153F,Mass,Income,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
83DF91990D2DEBDAB2F6,Professional,Income,CAP_LT30K,2020-03-13,2020-03-16,False,False,2021-01-01
83DFAD240F7403B0F3F2,Premium,Income,CAP_30K_80K,2021-02-22,2018-01-02,False,False,2021-01-01
83E0AD0A38A753853789,Premium,Aggressive,CAP_LT30K,2022-02-02,2018-01-02,False,False,2021-01-01
83E33DEBD25B19BD6D3E,Mass,Balanced,CAP_30K_80K,2018-10-02,2018-01-02,False,False,2021-01-01
83E3978740B7EB83B9B5,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
83E459C770822EBEAD28,Mass,Balanced,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
83E4AB1580A44B2174D1,Mass,Balanced,CAP_LT30K,2018-09-28,2018-01-02,False,False,2021-01-01
83E6486BCCD6893DA6E1,Mass,Income,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
83E743A141BFCF13BF38,Mass,Balanced,CAP_30K_80K,2018-08-16,2018-01-02,False,False,2021-01-01
83E74A9779A8A9222042,Mass,Balanced,CAP_LT30K,2021-02-04,2018-01-02,False,False,2021-01-01
83E914A0ADA981279AB4,Mass,Aggressive,CAP_LT30K,2018-08-16,2018-01-02,False,False,2021-01-01
83E9B172691C9CFF8F53,Mass,Balanced,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
83EE32B8264A2668BA80,Mass,Balanced,CAP_LT30K,2019-11-08,2020-03-03,False,False,2021-01-01
83F05D33F5D7E599A11C,Mass,Balanced,CAP_LT30K,2020-03-31,2020-03-31,False,False,2021-01-01
8400B71AB2212C0E78A1,Mass,Income,CAP_LT30K,2018-05-07,2018-01-02,False,False,2021-01-01
8409D820FD20CCD5F786,Mass,Balanced,CAP_LT30K,2000-01-01,2018-04-18,True,True,2021-01-01
840CA957A4FF8076713A,Mass,Income,CAP_LT30K,2022-03-21,2018-01-02,False,False,2021-01-01
841943AE29653972D638,Mass,Balanced,CAP_LT30K,2018-08-10,2018-01-02,False,False,2021-01-01
8419F401FBF129ED038A,Mass,Aggressive,CAP_LT30K,2019-06-03,2018-01-02,False,False,2021-01-01
841C6BCE2741AD4322ED,Mass,Income,CAP_LT30K,2019-06-25,2018-01-02,False,False,2021-01-01
841CC493EC8C6D8B2290,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
841DC70ACA50358E4229,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
84275A7D55B0E7013F52,Mass,Income,CAP_80K_300K,2000-01-01,2020-01-20,True,True,2021-01-01
8428B6F73654FEFFCD0D,Mass,Balanced,CAP_80K_300K,2000-01-01,2018-09-14,True,True,2021-01-01
842FCFFC72C3B1810FDC,Premium,Income,CAP_80K_300K,2019-07-17,2020-05-14,False,False,2021-01-01
842FD358933F8CFDBBD1,Mass,Income,CAP_LT30K,2020-06-29,2018-01-02,False,False,2021-01-01
843291905C48B45B59AB,Mass,Conservative,CAP_LT30K,2020-07-16,2018-01-02,False,False,2021-01-01
8433FA6658E180AE2316,Mass,Income,CAP_LT30K,2018-05-25,2018-01-02,False,False,2021-01-01
8437B1BBBA3BA3135EED,Mass,Balanced,CAP_GT300K,2019-04-09,2018-01-02,False,False,2021-01-01
84385C769046A3BE4249,Mass,Balanced,CAP_30K_80K,2022-10-07,2018-01-02,False,False,2021-01-01
84387826196384689EFD,Mass,Balanced,CAP_80K_300K,2000-01-01,2018-01-02,True,True,2021-01-01
843EE52665259234D79D,Premium,Aggressive,CAP_80K_300K,2022-01-21,2018-01-02,False,False,2021-01-01
84427A710C22EC720FCB,Mass,Income,CAP_LT30K,2020-01-17,2018-01-02,False,False,2021-01-01
844511972A2C6AF55524,Mass,Income,CAP_LT30K,2018-05-17,2018-01-02,False,False,2021-01-01
8445CD80D65F3C1E4389,Mass,Balanced,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
8446912B5E48A97FCC43,Mass,Income,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
8446E51CB931C173950E,Mass,Income,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
8447825B8332D4DCF738,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
8447C5799FCA88914B65,Premium,Balanced,CAP_30K_80K,2020-11-30,2020-11-30,False,False,2021-01-01
8455105228D335921E58,Premium,Income,CAP_LT30K,2018-01-09,2018-01-02,False,False,2021-01-01
845667CD3CC1416360A8,Premium,Aggressive,CAP_80K_300K,2018-09-05,2020-04-15,False,False,2021-01-01
84576074640F2CEBC323,Mass,Balanced,CAP_30K_80K,2019-12-18,2018-01-02,False,False,2021-01-01
845CE2DB5EA6152FA6CF,Mass,Aggressive,CAP_30K_80K,2021-04-07,2018-01-02,False,False,2021-01-01
845E3DA25EDB61C2F7E8,Premium,Income,CAP_LT30K,2018-09-04,2020-01-14,False,False,2021-01-01
845FBD57C2DA3D9961A8,Premium,Balanced,CAP_30K_80K,2000-01-01,2018-01-02,True,True,2021-01-01
8460437657D6CCFFC8A2,Premium,Aggressive,CAP_30K_80K,2022-02-18,2020-05-18,False,False,2021-01-01
8461ED7FA24CCECF89E8,Mass,Income,CAP_80K_300K,2019-11-13,2018-01-02,False,False,2021-01-01
8468814027812CCA2ED7,Mass,Income,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
846C970ABB0CE9AF9B70,Mass,Balanced,CAP_LT30K,2021-06-04,2018-01-02,False,False,2021-01-01
846F1FFF0425F2B752EE,Mass,Conservative,CAP_30K_80K,2000-01-01,2018-01-02,True,True,2021-01-01
846F8C44AACA1C55F44E,Mass,Balanced,CAP_LT30K,2020-03-13,2018-01-02,False,False,2021-01-01
846F9E54C477C256D5C7,Mass,Conservative,CAP_LT30K,2021-03-09,2018-01-02,False,False,2021-01-01
84722F5F1F335C605B7F,Professional,Income,CAP_LT30K,2018-01-03,2018-01-02,False,False,2021-01-01
847254A32E2EB62D7BBC,Mass,Income,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
8476AF1B27FDD1470FDC,Professional,Balanced,CAP_LT30K,2018-08-06,2018-01-02,False,False,2021-01-01
8478B2E74EBB4036AB6C,Premium,Income,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
8479792C42D3604DF51B,Mass,Income,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
8480596B8CD14F443C36,Mass,Balanced,CAP_LT30K,2022-04-21,2018-01-02,False,False,2021-01-01
84821BCA088BE12A38B8,Mass,Unknown,Unknown,2018-01-02,2018-01-02,False,False,2021-01-01
84833DACA301DDC8A507,Mass,Balanced,CAP_LT30K,2019-09-04,2019-09-02,False,False,2021-01-01
84837466F7E712B1991E,Mass,Balanced,CAP_LT30K,2000-01-01,2018-09-14,True,True,2021-01-01
8485A8811D541D4C5889,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
84879741D86C72E23508,Mass,Aggressive,CAP_LT30K,2019-04-12,2018-01-02,False,False,2021-01-01
848A83E027387C3FA85C,Mass,Income,CAP_80K_300K,2018-03-08,2018-01-02,False,False,2021-01-01
848AD6F57C8B9E8B4019,Mass,Income,CAP_30K_80K,2018-09-11,2020-01-02,False,False,2021-01-01
848BA293FAA242C1DC74,Mass,Conservative,CAP_LT30K,2020-06-26,2018-01-02,False,False,2021-01-01
848BE82BA88567883479,Mass,Income,CAP_LT30K,2018-06-14,2020-05-18,False,False,2021-01-01
8491B80EEAC06D9B59B2,Professional,Aggressive,CAP_30K_80K,2019-11-21,2020-01-07,False,False,2021-01-01
8493720CC305FF60E968,Inactive,Balanced,CAP_30K_80K,2021-12-03,2018-01-02,False,False,2021-01-01
84989C98A016AAE214DF,Mass,Income,CAP_LT30K,2000-01-01,2020-12-11,True,True,2021-01-01
8499363626861CF51C30,Premium,Balanced,CAP_LT30K,2018-11-26,2018-01-02,False,False,2021-01-01
849970BF6C2B2CA6EDC7,Mass,Aggressive,CAP_LT30K,2020-05-20,2020-05-20,False,False,2021-01-01
84A2BE6E73DF5DAEA3B5,Mass,Balanced,CAP_80K_300K,2021-06-29,2018-01-02,False,False,2021-01-01
84A5026D8F41E6EC1F6E,Mass,Income,CAP_LT30K,2020-04-16,2020-04-16,False,False,2021-01-01
84A759825F47B40BB484,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
84AFF106E65061B45B67,Mass,Balanced,CAP_80K_300K,2018-10-03,2018-01-02,False,False,2021-01-01
84B4BB55336134E2EC0E,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
84BA452D9A08A520EE1A,Mass,Income,CAP_LT30K,2020-02-17,2018-04-24,False,False,2021-01-01
84BADD7B9D67ADC96677,Mass,Income,CAP_LT30K,2018-11-14,2019-02-04,False,False,2021-01-01
84BEDC4F7FD8411825ED,Mass,Balanced,CAP_LT30K,2018-04-12,2018-01-02,False,False,2021-01-01
84C0B86FB1611D523ABE,Premium,Aggressive,CAP_80K_300K,2021-07-16,2020-02-03,False,False,2021-01-01
84C8731D9D3598843D19,Mass,Income,CAP_LT30K,2018-01-29,2020-03-26,False,False,2021-01-01
84CE9F14D78D3F011503,Premium,Income,CAP_LT30K,2019-05-22,2018-01-02,False,False,2021-01-01
84D11D0C6070B0FAECA1,Mass,Income,CAP_LT30K,2018-01-19,2020-12-02,False,False,2021-01-01
84D64575DFC8DFA4B79E,Premium,Income,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
84DBDF6CDA2C9F119043,Premium,Income,CAP_30K_80K,2022-07-20,2018-01-02,False,False,2021-01-01
84E0EE1C201933F7DC30,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
84E5225B85BEFBFA5283,Mass,Conservative,CAP_LT30K,2018-01-29,2018-01-02,False,False,2021-01-01
84E66E987A3C1FD8B9AC,Mass,Balanced,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
84EF8099F970BBDB4621,Mass,Income,CAP_LT30K,2018-08-08,2018-01-02,False,False,2021-01-01
84F2A470F854FFC05C70,Mass,Balanced,CAP_LT30K,2018-07-19,2018-01-02,False,False,2021-01-01
84F70666750FB42FF731,Mass,Balanced,CAP_80K_300K,2018-01-31,2018-01-02,False,False,2021-01-01
84F7A9C43C82F843F4C1,Premium,Income,CAP_LT30K,2018-07-20,2018-07-20,False,False,2021-01-01
84F7C1BDDC42E0EC0AE2,Mass,Balanced,CAP_LT30K,2020-04-13,2018-01-02,False,False,2021-01-01
84FC949DE495EBAA2EB4,Premium,Aggressive,CAP_80K_300K,2020-07-01,2018-01-02,False,False,2021-01-01
84FCF86BC00A1169A745,Premium,Balanced,CAP_30K_80K,2022-09-23,2020-02-19,False,False,2021-01-01
85030915952DB508C4D0,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
8504A9703B95179F8DC8,Mass,Income,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
8506B1968262FB336D23,Mass,Income,CAP_LT30K,2020-02-21,2018-01-02,False,False,2021-01-01
850F2312B9DD61C37200,Premium,Income,CAP_LT30K,2019-04-04,2020-04-09,False,False,2021-01-01
851057CBBD91B560909C,Mass,Balanced,CAP_30K_80K,2019-03-13,2018-01-02,False,False,2021-01-01
8511A2124303CE394B70,Mass,Income,CAP_LT30K,2021-04-21,2018-01-02,False,False,2021-01-01
8512EC60E3AF15C3F7F1,Mass,Income,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
85149B1400E94D640C71,Premium,Aggressive,CAP_80K_300K,2019-10-17,2019-10-18,False,False,2021-01-01
85174B89002A4D636F1A,Mass,Income,CAP_LT30K,2019-09-17,2018-01-02,False,False,2021-01-01
8519FBB5891B398C303D,Mass,Balanced,CAP_LT30K,2022-04-28,2018-03-27,False,False,2021-01-01
851EA92E284D082D5DC9,Mass,Conservative,CAP_LT30K,2018-03-08,2018-01-02,False,False,2021-01-01
852A4ED85D495F88FAA7,Mass,Conservative,CAP_LT30K,2020-02-07,2020-02-07,False,False,2021-01-01
852C3376F8BC9252ADCC,Premium,Income,CAP_LT30K,2020-03-17,2018-01-02,False,False,2021-01-01
852C6B27E28023D8C53F,Mass,Aggressive,CAP_80K_300K,2020-01-17,2018-01-02,False,False,2021-01-01
85349C531A74248B820F,Premium,Balanced,CAP_LT30K,2018-10-10,2018-01-02,False,False,2021-01-01
853BB62B473266722F2E,Mass,Income,CAP_LT30K,2022-04-13,2018-01-02,False,False,2021-01-01
853DE4C27E50D96ED35A,Premium,Balanced,CAP_30K_80K,2018-04-17,2020-05-29,False,False,2021-01-01
854217B442B5F775A1AB,Professional,Balanced,CAP_LT30K,2020-05-29,2020-06-10,False,False,2021-01-01
85427B9EB06EC4A2D769,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
85446174BBE9EC07ED67,Mass,Balanced,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
854828B22CBBAACD833A,Professional,Conservative,CAP_LT30K,2021-08-06,2018-01-02,False,False,2021-01-01
8552F3B2CA592E3ECE79,Premium,Aggressive,CAP_GT300K,2018-01-02,2018-01-02,False,False,2021-01-01
85537738AA04EAB8CBE7,Mass,Income,CAP_LT30K,2020-07-23,2018-01-02,False,False,2021-01-01
8556BF24F284E1BAC7A7,Premium,Income,CAP_80K_300K,2018-07-20,2020-03-04,False,False,2021-01-01
8557A4F922459742C846,Mass,Balanced,CAP_LT30K,2016-11-21,2016-11-21,False,True,2021-01-01
855819C554FA8BC2B908,Mass,Income,CAP_LT30K,2022-08-22,2018-01-02,False,False,2021-01-01
85583A768E48870A546D,Premium,Balanced,CAP_80K_300K,2022-05-12,2018-03-27,False,False,2021-01-01
85598B8ECDCD60E56DAA,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
855A2047CC6695523BDC,Premium,Balanced,CAP_LT30K,2022-02-07,2018-01-02,False,False,2021-01-01
855A57952FF30FF8E29A,Mass,Conservative,CAP_LT30K,2021-02-03,2018-01-02,False,False,2021-01-01
85645F84699D3BF9A5DB,Premium,Balanced,CAP_80K_300K,2020-07-17,2018-01-02,False,False,2021-01-01
856553234393941BFB01,Premium,Balanced,CAP_LT30K,2018-01-31,2018-01-02,False,False,2021-01-01
85661FBC0784EC41095D,Mass,Balanced,CAP_LT30K,2020-12-10,2018-01-02,False,False,2021-01-01
8568BA523DB1345AE045,Mass,Income,CAP_LT30K,2021-08-03,2018-01-02,False,False,2021-01-01
856E65600D8F43AD9A3B,Mass,Conservative,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
856F80E8726807562C81,Mass,Balanced,CAP_LT30K,2020-03-10,2020-03-19,False,False,2021-01-01
857034241D096732FC2C,Premium,Income,CAP_30K_80K,2021-09-20,2018-01-02,False,False,2021-01-01
8577749954D9EA595928,Premium,Balanced,CAP_GT300K,2020-09-14,2018-01-02,False,False,2021-01-01
8579D1EC2470115486FE,Mass,Income,CAP_LT30K,2018-08-21,2018-01-02,False,False,2021-01-01
857EAD5FCE093FDC4A8D,Mass,Income,CAP_LT30K,2021-07-05,2018-01-02,False,False,2021-01-01
857F70E6C7515B1CC529,Premium,Income,CAP_LT30K,2020-10-15,2018-01-02,False,False,2021-01-01
85816EA18AB29412FAAD,Mass,Income,CAP_LT30K,2020-08-03,2018-01-02,False,False,2021-01-01
8582284DA7002575417B,Mass,Income,CAP_LT30K,2018-07-20,2018-01-02,False,False,2021-01-01
85862A964DF6F3A2CEB3,Premium,Conservative,CAP_30K_80K,2019-08-23,2018-01-02,False,False,2021-01-01
8587401E285ACDA61CEC,Mass,Conservative,CAP_LT30K,2018-11-14,2018-01-02,False,False,2021-01-01
858757BBC501DA00311D,Mass,Income,CAP_LT30K,2019-09-11,2018-01-02,False,False,2021-01-01
858C5D85B83026AF72FE,Mass,Income,CAP_LT30K,2018-11-27,2018-01-02,False,False,2021-01-01
859185A98754C2B0262F,Premium,Balanced,CAP_30K_80K,2019-03-04,2019-05-23,False,False,2021-01-01
8593D024A4DE82DCFDA0,Mass,Income,CAP_LT30K,2019-07-11,2018-01-02,False,False,2021-01-01
859762790372662D8B6C,Mass,Balanced,CAP_LT30K,2000-01-01,2018-09-04,True,True,2021-01-01
8597C102565234EBB4ED,Premium,Balanced,CAP_LT30K,2020-07-29,2020-07-29,False,False,2021-01-01
85A036F6E72F36504F6D,Mass,Income,CAP_30K_80K,2019-05-06,2018-01-02,False,False,2021-01-01
85A08A8F1AB93FE7156B,Premium,Income,CAP_80K_300K,2018-03-29,2020-02-24,False,False,2021-01-01
85A7CE8DA3957AFDD9A9,Premium,Balanced,CAP_GT300K,2018-07-30,2020-02-20,False,False,2021-01-01
85AA912CB4C06D8B77DE,Mass,Income,CAP_LT30K,2022-05-19,2018-01-02,False,False,2021-01-01
85AA92091A40B1CADE05,Mass,Balanced,CAP_80K_300K,2019-05-27,2018-01-02,False,False,2021-01-01
85AAE81EF91F5BD6A237,Mass,Income,CAP_LT30K,2000-01-01,2018-01-02,True,True,2021-01-01
85AAF1E6DC25CE2F9D15,Mass,Conservative,CAP_LT30K,2021-03-11,2018-01-02,False,False,2021-01-01
85ADFEE419D9675217BC,Mass,Conservative,CAP_LT30K,2018-05-16,2018-01-02,False,False,2021-01-01
85B0190AE7D87FF4C37D,Premium,Income,CAP_80K_300K,2000-01-01,2018-01-02,True,True,2021-01-01
85B1C3BF17B130C287AA,Mass,Balanced,CAP_LT30K,2021-06-07,2018-01-02,False,False,2021-01-01
85B2427C562968746CA2,Mass,Conservative,CAP_LT30K,2019-01-11,2018-01-02,False,False,2021-01-01
85B776FD8C8C55335917,Mass,Balanced,CAP_LT30K,2019-05-24,2018-01-02,False,False,2021-01-01
85BD68EDC71B62DEEE7D,Mass,Balanced,CAP_LT30K,2019-09-25,2019-10-30,False,False,2021-01-01
85BDB3347B7545E3C4B6,Premium,Income,CAP_LT30K,2018-08-07,2018-01-02,False,False,2021-01-01
85C25871A44C8ACF15D2,Mass,Balanced,CAP_LT30K,2020-04-01,2020-04-08,False,False,2021-01-01
85C40E98D54D249ECED0,Premium,Balanced,CAP_80K_300K,2018-12-12,2018-01-02,False,False,2021-01-01
85C6C65402647BBF9ABB,Premium,Income,CAP_30K_80K,2022-07-06,2018-05-07,False,False,2021-01-01
85C777A6B6B7055A8DF6,Premium,Balanced,CAP_80K_300K,2020-03-05,2018-01-02,False,False,2021-01-01
